Gene name,RPKM  Jeko 
MIR4484,0
MIR4486,0
MIR4488,0
MIR4489,0
MIR4490,0
MIR4491,0
MIR4492,0
MIR4493,0
MIR4497,0
MIR4498,0
MIR4499,0
MIR449A,0
MIR449B,0
MIR449C,0
MIR4500,0
MIR4503,0
MIR4505,0
MIR4508,0
MIR4509-1,0
MIR4509-3,0
MIR450A1,0
MIR450A2,0
MIR450B,0
MIR4510,0
MIR4511,0
MIR4513,0
MIR4514,0
MIR4515,0
MIR4516,0
MIR4517,0
MIR4518,0
MIR4519,0
MIR451A,0
MIR451B,0
MIR452,0
MIR4520A,0
MIR4520B,0
MIR4521,0
MIR4522,0
MIR4524A,0
MIR4526,0
MIR4529,0
MIR4530,0
MIR4531,0
MIR4532,0
MIR4533,0
MIR4534,0
MIR4535,0
MIR4536-1,0
MIR454,0
MIR4540,0
MIR455,0
MIR4632,0
MIR4633,0
MIR4634,0
MIR4635,0
MIR4636,0
MIR4637,0
MIR4638,0
MIR4639,0
MIR4640,0
MIR4641,0
MIR4642,0
MIR4643,0
MIR4644,0
MIR4645,0
MIR4646,0
MIR4648,0
MIR4649,0
MIR4650-1,0
MIR4650-2,0
MIR4651,0
MIR4652,0
MIR4653,0
MIR4654,0
MIR4655,0
MIR4656,0
MIR4658,0
MIR4659A,0
MIR4659B,0
MIR4660,0
MIR4661,0
MIR4663,0
MIR4664,0
MIR4665,0
MIR4666A,0
MIR4667,0
MIR4668,0
MIR4669,0
MIR4670,0
MIR4671,0
MIR4672,0
MIR4673,0
MIR4674,0
MIR4675,0
MIR4676,0
MIR4677,0
MIR4678,0
MIR4679-1,0
MIR4679-2,0
MIR4681,0
MIR4682,0
MIR4684,0
MIR4685,0
MIR4686,0
MIR4688,0
MIR4689,0
MIR4690,0
MIR4691,0
MIR4692,0
MIR4693,0
MIR4694,0
MIR4695,0
MIR4696,0
MIR4698,0
MIR4699,0
MIR4701,0
MIR4703,0
MIR4705,0
MIR4706,0
MIR4708,0
MIR4710,0
MIR4711,0
MIR4712,0
MIR4713,0
MIR4714,0
MIR4715,0
MIR4716,0
MIR4717,0
MIR4718,0
MIR4719,0
MIR4720,0
MIR4721,0
MIR4722,0
MIR4723,0
MIR4725,0
MIR4726,0
MIR4727,0
MIR4728,0
MIR4729,0
MIR4730,0
MIR4731,0
MIR4732,0
MIR4733,0
MIR4734,0
MIR4735,0
MIR4736,0
MIR4738,0
MIR4739,0
MIR4740,0
MIR4742,0
MIR4743,0
MIR4744,0
MIR4745,0
MIR4746,0
MIR4747,0
MIR4748,0
MIR4749,0
MIR4750,0
MIR4752,0
MIR4753,0
MIR4755,0
MIR4756,0
MIR4757,0
MIR4758,0
MIR4759,0
MIR4760,0
MIR4761,0
MIR4762,0
MIR4764,0
MIR4765,0
MIR4766,0
MIR4768,0
MIR4769,0
MIR4770,0
MIR4772,0
MIR4773-1,0
MIR4774,0
MIR4776-2,0
MIR4777,0
MIR4778,0
MIR4779,0
MIR4780,0
MIR4781,0
MIR4782,0
MIR4783,0
MIR4784,0
MIR4785,0
MIR4786,0
MIR4788,0
MIR4789,0
MIR4790,0
MIR4791,0
MIR4792,0
MIR4793,0
MIR4794,0
MIR4795,0
MIR4796,0
MIR4797,0
MIR4798,0
MIR4799,0
MIR4801,0
MIR4802,0
MIR4803,0
MIR4804,0
MIR483,0
MIR485,0
MIR486,0
MIR487A,0
MIR487B,0
MIR488,0
MIR489,0
MIR490,0
MIR491,0
MIR492,0
MIR493,0
MIR494,0
MIR495,0
MIR496,0
MIR497,0
MIR497HG,0
MIR498,0
MIR499A,0
MIR499B,0
MIR500A,0
MIR500B,0
MIR501,0
MIR502,0
MIR503,0
MIR504,0
MIR505,0
MIR506,0
MIR507,0
MIR508,0
MIR509-1,0
MIR509-3,0
MIR5095,0
MIR510,0
MIR511-2,0
MIR512-2,0
MIR514A1,0
MIR514A2,0
MIR514B,0
MIR515-1,0
MIR516A1,0
MIR516A2,0
MIR516B1,0
MIR516B2,0
MIR517A,0
MIR517B,0
MIR517C,0
MIR518A1,0
MIR518A2,0
MIR518B,0
MIR518C,0
MIR518D,0
MIR518E,0
MIR518F,0
MIR519A1,0
MIR519A2,0
MIR519B,0
MIR519C,0
MIR519D,0
MIR519E,0
MIR520A,0
MIR520B,0
MIR520C,0
MIR520D,0
MIR520E,0
MIR520F,0
MIR520G,0
MIR520H,0
MIR521-1,0
MIR521-2,0
MIR522,0
MIR523,0
MIR524,0
MIR525,0
MIR526A1,0
MIR526A2,0
MIR526B,0
MIR527,0
MIR532,0
MIR539,0
MIR541,0
MIR542,0
MIR543,0
MIR545,0
MIR548A1,0
MIR548A2,0
MIR548A3,0
MIR548AA1,0
MIR548AA2,0
MIR548AC,0
MIR548AD,0
MIR548AE2,0
MIR548AI,0
MIR548AJ2,0
MIR548AL,0
MIR548AN,0
MIR548B,0
MIR548C,0
MIR548D2,0
MIR548F1,0
MIR548F2,0
MIR548F3,0
MIR548F4,0
MIR548F5,0
MIR548G,0
MIR548H2,0
MIR548H3,0
MIR548H4,0
MIR548I1,0
MIR548I2,0
MIR548I3,0
MIR548I4,0
MIR548J,0
MIR548K,0
MIR548M,0
MIR548N,0
MIR548O2,0
MIR548Q,0
MIR548T,0
MIR548W,0
MIR548X,0
MIR548Y,0
MIR549,0
MIR550A1,0
MIR550A3,0
MIR550B2,0
MIR551A,0
MIR551B,0
MIR553,0
MIR554,0
MIR555,0
MIR556,0
MIR557,0
MIR558,0
MIR559,0
MIR561,0
MIR563,0
MIR564,0
MIR567,0
MIR568,0
MIR569,0
MIR570,0
MIR572,0
MIR573,0
MIR574,0
MIR575,0
MIR577,0
MIR578,0
MIR580,0
MIR581,0
MIR583,0
MIR585,0
MIR586,0
MIR589,0
MIR590,0
MIR591,0
MIR592,0
MIR593,0
MIR595,0
MIR596,0
MIR597,0
MIR598,0
MIR599,0
MIR601,0
MIR602,0
MIR603,0
MIR604,0
MIR605,0
MIR608,0
MIR609,0
MIR610,0
MIR611,0
MIR612,0
MIR613,0
MIR614,0
MIR615,0
MIR617,0
MIR618,0
MIR620,0
MIR622,0
MIR623,0
MIR624,0
MIR626,0
MIR627,0
MIR628,0
MIR629,0
MIR630,0
MIR631,0
MIR632,0
MIR634,0
MIR636,0
MIR637,0
MIR638,0
MIR639,0
MIR641,0
MIR642A,0
MIR642B,0
MIR643,0
MIR644A,0
MIR645,0
MIR647,0
MIR648,0
MIR651,0
MIR653,0
MIR654,0
MIR655,0
MIR656,0
MIR657,0
MIR658,0
MIR659,0
MIR660,0
MIR661,0
MIR662,0
MIR663A,0
MIR664,0
MIR665,0
MIR668,0
MIR670,0
MIR676,0
MIR708,0
MIR711,0
MIR718,0
MIR7-2,0
MIR7-3,0
MIR744,0
MIR758,0
MIR759,0
MIR760,0
MIR761,0
MIR762,0
MIR764,0
MIR765,0
MIR766,0
MIR767,0
MIR769,0
MIR770,0
MIR802,0
MIR873,0
MIR874,0
MIR875,0
MIR876,0
MIR877,0
MIR885,0
MIR888,0
MIR889,0
MIR890,0
MIR891A,0
MIR891B,0
MIR892A,0
MIR892B,0
MIR9-1,0
MIR920,0
MIR921,0
MIR92A2,0
MIR92B,0
MIR93,0
MIR9-3,0
MIR933,0
MIR934,0
MIR936,0
MIR937,0
MIR938,0
MIR939,0
MIR941-1,0
MIR941-2,0
MIR941-3,0
MIR941-4,0
MIR942,0
MIR943,0
MIR944,0
MIR96,0
MIR98,0
MIR99A,0
MIR99B,0
MIRLET7A1,0
MIRLET7A2,0
MIRLET7C,0
MIRLET7E,0
MIRLET7F1,0
MIRLET7F2,0
MIRLET7G,0
MIRLET7I,0
MKRN7P,0
MLIP,0
MLN,0
MMP19,0
MMP26,0
MMP3,0
MOXD2P,0
MRAP,0
MRGPRG,0
MRGPRX1,0
MS4A10,0
MS4A13,0
MS4A5,0
MSMB,0
MT4,0
MTNR1A,0
MTNR1B,0
MTRNR2L5,0
MTRNR2L7,0
MUC7,0
MYH7B,0
MYL3,0
MYL7,0
MYOD1,0
NAALADL2-AS3,0
NAV2-AS4,0
NBLA00301,0
NDUFA4L2,0
NDUFC2-KCTD14,0
NEGR1-IT1,0
NEUROD6,0
NF1P2,0
NGF,0
NHEG1,0
NKIRAS1,0
NKX1-2,0
NKX2-4,0
NKX2-6,0
NLRP5,0
NLRP8,0
NOTO,0
NPAS4,0
NPHP3-AS1,0
NPHS2,0
NPS,0
NPSR1,0
NPVF,0
NPY5R,0
NR1I3,0
NSFP1,0
NT5C1B,0
OAZ3,0
OBP2B,0
OC90,0
OCM2,0
ODAM,0
ODF4,0
ONECUT3,0
OPN1LW,0
OPN1SW,0
OPRD1,0
OPRM1,0
OR10A3,0
OR10A7,0
OR10AG1,0
OR10C1,0
OR10G3,0
OR10G4,0
OR10G9,0
OR10H1,0
OR10H2,0
OR10H3,0
OR10H4,0
OR10J1,0
OR10J3,0
OR10J5,0
OR10K2,0
OR10P1,0
OR10Q1,0
OR10R2,0
OR10T2,0
OR10V1,0
OR10W1,0
OR10Z1,0
OR11G2,0
OR11H1,0
OR11H2,0
OR11H6,0
OR11L1,0
OR12D3,0
OR13C3,0
OR13C4,0
OR13C8,0
OR13C9,0
OR13F1,0
OR13G1,0
OR14A16,0
OR14J1,0
OR1A1,0
OR1B1,0
OR1C1,0
OR1D2,0
OR1D4,0
OR1D5,0
OR1E1,0
OR1E2,0
OR1G1,0
OR1I1,0
OR1L1,0
OR1L4,0
OR1M1,0
OR1S1,0
OR1S2,0
OR2A25,0
OR2AG1,0
OR2B2,0
OR2B3,0
OR2D3,0
OR2F1,0
OR2F2,0
OR2G2,0
OR2G3,0
OR2J2,0
OR2J3,0
OR2M1P,0
OR2M2,0
OR2M4,0
OR2M7,0
OR2S2,0
OR2T12,0
OR2T27,0
OR2T29,0
OR2T4,0
OR2T6,0
OR2Y1,0
OR3A3,0
OR4A15,0
OR4A16,0
OR4A47,0
OR4A5,0
OR4B1,0
OR4C12,0
OR4C13,0
OR4C15,0
OR4C16,0
OR4C3,0
OR4C45,0
OR4D1,0
OR4D11,0
OR4D2,0
OR4D5,0
OR4F15,0
OR4F16,0
OR4F17,0
OR4F21,0
OR4F3,0
OR4F4,0
OR4F5,0
OR4F6,0
OR4K1,0
OR4K13,0
OR4K15,0
OR4K17,0
OR4K2,0
OR4K5,0
OR4L1,0
OR4M2,0
OR4N5,0
OR4S1,0
OR4X1,0
OR51A2,0
OR51A4,0
OR51A7,0
OR51B2,0
OR51B6,0
OR51D1,0
OR51E1,0
OR51F1,0
OR51F2,0
OR51G1,0
OR51G2,0
OR51Q1,0
OR51S1,0
OR51T1,0
OR51V1,0
OR52A1,0
OR52A5,0
OR52B4,0
OR52B6,0
OR52E2,0
OR52E4,0
OR52E8,0
OR52J3,0
OR52K1,0
OR52M1,0
OR52N5,0
OR56A1,0
OR56A3,0
OR56A4,0
OR56A5,0
OR5A2,0
OR5AK4P,0
OR5AP2,0
OR5AR1,0
OR5AS1,0
OR5AU1,0
OR5B17,0
OR5B3,0
OR5D13,0
OR5D14,0
OR5D16,0
OR5D18,0
OR5F1,0
OR5H1,0
OR5H15,0
OR5I1,0
OR5J2,0
OR5M10,0
OR5M3,0
OR5M8,0
OR5P2,0
OR5P3,0
OR5T1,0
OR5T2,0
OR5T3,0
OR5V1,0
OR5W2,0
OR6B1,0
OR6C2,0
OR6C4,0
OR6C6,0
OR6C70,0
OR6C74,0
OR6C76,0
OR6F1,0
OR6K2,0
OR6K6,0
OR6M1,0
OR6Q1,0
OR6T1,0
OR6W1P,0
OR6X1,0
OR6Y1,0
OR7A10,0
OR7A17,0
OR7C1,0
OR7C2,0
OR7D4,0
OR7E156P,0
OR7E2P,0
OR7E37P,0
OR7E91P,0
OR7G1,0
OR7G2,0
OR8A1,0
OR8B12,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8D1,0
OR8D2,0
OR8D4,0
OR8G5,0
OR8H2,0
OR8H3,0
OR8I2,0
OR8J1,0
OR8J3,0
OR8K1,0
OR8K3,0
OR8K5,0
OR8U1,0
OR8U8,0
OR9A2,0
OR9A4,0
OR9G4,0
OR9Q2,0
OTC,0
OTUD6A,0
OVCH2,0
P2RX6P,0
PABPC1L2A,0
PABPC1L2B,0
PAGE3,0
PALM2,0
PALM2-AKAP2,0
PAR4,0
PATE3,0
PAX4,0
PCA3,0
PCDHA13,0
PCDHA8,0
PCDHAC1,0
PCDHB1,0
PCDHGA2,0
PCDHGA3,0
PCDHGA7,0
PCDHGA8,0
PCGEM1,0
PCNAP1,0
PDZD7,0
PDZK1P1,0
PEG3-AS1,0
PGA4,0
PGK2,0
PHOX2A,0
PIH1D2,0
PIK3C2G,0
PIN1P1,0
PIRT,0
PISRT1,0
PIWIL1,0
PKD2L2,0
PLAC1L,0
PLCZ1,0
PMCHL1,0
PMP2,0
PNLIP,0
PNLIPRP1,0
PNLIPRP2,0
POLN,0
POTEA,0
POTEB,0
POTEC,0
POTED,0
PPIAL4B,0
PPIAL4C,0
PPIAL4D,0
PPIAL4E,0
PPIAL4F,0
PPP1R42,0
PPY2,0
PRAC,0
PRAMEF10,0
PRAMEF11,0
PRAMEF12,0
PRAMEF13,0
PRAMEF14,0
PRAMEF16,0
PRAMEF17,0
PRAMEF19,0
PRAMEF2,0
PRAMEF20,0
PRAMEF22,0
PRAMEF3,0
PRAMEF4,0
PRAMEF5,0
PRAMEF6,0
PRAMEF8,0
PRAMEF9,0
PRG4,0
PRH1,0
PRHOXNB,0
PRLH,0
PRLHR,0
PRM2,0
PRNT,0
PRR20A,0
PRR20B,0
PRR20C,0
PRR23B,0
PRR4,0
PRR5-ARHGAP8,0
PRR9,0
PRSS48,0
PRSS58,0
PRY,0
PRY2,0
PSG1,0
PSG11,0
PSG2,0
PSG3,0
PSG5,0
PSG6,0
PSKH2,0
PTF1A,0
PTGDR2,0
PTH,0
PVRL3-AS1,0
PWRN1,0
PXT1,0
PYDC2,0
R3HDML,0
RAB9BP1,0
RAD21-AS1,0
RAET1L,0
RBAK-LOC389458,0
RBM46,0
RBMXL3,0
RBMY1A3P,0
RBMY1B,0
RBMY1F,0
RBMY1J,0
RBMY2EP,0
RBMY2FP,0
RBMY3AP,0
RBP3,0
RCAN3AS,0
RD3,0
RDH5,0
REG1P,0
RESP18,0
REXO1L2P,0
RFPL4B,0
RFX6,0
RGPD8,0
RGR,0
RGS7BP,0
RGS8,0
RHBG,0
RHOXF2B,0
RIMBP3C,0
RIPPLY1,0
RN45S,0
RN5-8S1,0
RNASE8,0
RNASE9,0
RNF103-CHMP3,0
RNF186,0
RNU5E-1,0
RNU5F-1,0
RNU86,0
RNY4,0
RNY5,0
RPL17-C18ORF32,0
RPS10-NUDT3,0
RPTN,0
RUSC1-AS1,0
RXFP3,0
SALL1,0
SAMD11,0
SATL1,0
SCARNA11,0
SCARNA15,0
SCGB1C1,0
SCGB1D1,0
SCGB1D4,0
SCGB2A1,0
SCGB2A2,0
SCGB2B3P,0
SCN10A,0
SDCBP2,0
SENP3-EIF4A1,0
SERF2-C15ORF63,0
SERHL,0
SERINC4,0
SERPINA13,0
SERPINA4,0
SERPINA7,0
SERPINB11,0
SERPINB13,0
SERPINE3,0
SHH,0
SKINTL,0
SLC13A1,0
SLC17A1,0
SLC17A2,0
SLC17A6,0
SLC22A10,0
SLC22A12,0
SLC22A24,0
SLC25A3P1,0
SLC25A5-AS1,0
SLC38A8,0
SLC39A5,0
SLC52A3,0
SLC5A2,0
SLC5A7,0
SLC6A10P,0
SLC6A11,0
SLC6A18,0
SLC6A2,0
SLC6A5,0
SLC9A4,0
SLCO1B1,0
SLCO1B7,0
SLCO6A1,0
SLFNL1,0
SLIT2-IT1,0
SLMO2-ATP5E,0
SMAGP,0
SMCP,0
SMCR9,0
SMR3A,0
SMR3B,0
SNAR-A1,0
SNAR-A11,0
SNAR-A13,0
SNAR-A7,0
SNAR-A9,0
SNAR-B1,0
SNAR-B2,0
SNAR-C1,0
SNAR-C2,0
SNAR-C3,0
SNAR-C4,0
SNAR-C5,0
SNAR-D,0
SNAR-E,0
SNAR-H,0
SNAR-I,0
SNHG4,0
SNORA11,0
SNORA11C,0
SNORA11D,0
SNORA16B,0
SNORA35,0
SNORA36B,0
SNORA36C,0
SNORA59A,0
SNORA59B,0
SNORA66,0
SNORA70B,0
SNORA70C,0
SNORA70D,0
SNORA70E,0
SNORA70F,0
SNORA70G,0
SNORD100,0
SNORD102,0
SNORD103A,0
SNORD105,0
SNORD105B,0
SNORD109B,0
SNORD11,0
SNORD110,0
SNORD111,0
SNORD111B,0
SNORD113-1,0
SNORD113-2,0
SNORD113-4,0
SNORD113-5,0
SNORD113-6,0
SNORD113-7,0
SNORD113-9,0
SNORD114-1,0
SNORD114-10,0
SNORD114-11,0
SNORD114-12,0
SNORD114-13,0
SNORD114-14,0
SNORD114-15,0
SNORD114-16,0
SNORD114-17,0
SNORD114-18,0
SNORD114-19,0
SNORD114-2,0
SNORD114-20,0
SNORD114-21,0
SNORD114-22,0
SNORD114-23,0
SNORD114-24,0
SNORD114-25,0
SNORD114-26,0
SNORD114-27,0
SNORD114-28,0
SNORD114-29,0
SNORD114-3,0
SNORD114-30,0
SNORD114-31,0
SNORD114-4,0
SNORD114-5,0
SNORD114-6,0
SNORD114-7,0
SNORD114-8,0
SNORD114-9,0
SNORD115-1,0
SNORD115-10,0
SNORD115-11,0
SNORD115-13,0
SNORD115-14,0
SNORD115-15,0
SNORD115-16,0
SNORD115-17,0
SNORD115-2,0
SNORD115-20,0
SNORD115-21,0
SNORD115-22,0
SNORD115-24,0
SNORD115-25,0
SNORD115-26,0
SNORD115-27,0
SNORD115-28,0
SNORD115-3,0
SNORD115-30,0
SNORD115-31,0
SNORD115-32,0
SNORD115-33,0
SNORD115-34,0
SNORD115-35,0
SNORD115-36,0
SNORD115-37,0
SNORD115-38,0
SNORD115-39,0
SNORD115-4,0
SNORD115-40,0
SNORD115-41,0
SNORD115-42,0
SNORD115-43,0
SNORD115-44,0
SNORD115-45,0
SNORD115-47,0
SNORD115-48,0
SNORD115-5,0
SNORD115-6,0
SNORD115-7,0
SNORD115-8,0
SNORD115-9,0
SNORD116-1,0
SNORD116-10,0
SNORD116-11,0
SNORD116-12,0
SNORD116-13,0
SNORD116-14,0
SNORD116-15,0
SNORD116-16,0
SNORD116-17,0
SNORD116-18,0
SNORD116-19,0
SNORD116-2,0
SNORD116-20,0
SNORD116-21,0
SNORD116-22,0
SNORD116-23,0
SNORD116-24,0
SNORD116-25,0
SNORD116-26,0
SNORD116-27,0
SNORD116-28,0
SNORD116-29,0
SNORD116-3,0
SNORD116-4,0
SNORD116-5,0
SNORD116-8,0
SNORD117,0
SNORD119,0
SNORD11B,0
SNORD12,0
SNORD121A,0
SNORD121B,0
SNORD123,0
SNORD124,0
SNORD126,0
SNORD127,0
SNORD12C,0
SNORD16,0
SNORD18A,0
SNORD18B,0
SNORD18C,0
SNORD19,0
SNORD19B,0
SNORD1A,0
SNORD1B,0
SNORD1C,0
SNORD2,0
SNORD20,0
SNORD21,0
SNORD24,0
SNORD25,0
SNORD26,0
SNORD27,0
SNORD28,0
SNORD29,0
SNORD30,0
SNORD31,0
SNORD32B,0
SNORD34,0
SNORD35A,0
SNORD36A,0
SNORD36B,0
SNORD36C,0
SNORD37,0
SNORD38A,0
SNORD38B,0
SNORD41,0
SNORD42A,0
SNORD42B,0
SNORD43,0
SNORD44,0
SNORD45A,0
SNORD45B,0
SNORD45C,0
SNORD46,0
SNORD47,0
SNORD48,0
SNORD49A,0
SNORD49B,0
SNORD4B,0
SNORD50A,0
SNORD50B,0
SNORD51,0
SNORD52,0
SNORD53,0
SNORD54,0
SNORD55,0
SNORD56B,0
SNORD57,0
SNORD58A,0
SNORD59A,0
SNORD59B,0
SNORD6,0
SNORD60,0
SNORD61,0
SNORD62A,0
SNORD63,0
SNORD65,0
SNORD66,0
SNORD67,0
SNORD69,0
SNORD7,0
SNORD70,0
SNORD71,0
SNORD72,0
SNORD73A,0
SNORD74,0
SNORD75,0
SNORD76,0
SNORD77,0
SNORD78,0
SNORD79,0
SNORD80,0
SNORD81,0
SNORD82,0
SNORD83A,0
SNORD84,0
SNORD85,0
SNORD87,0
SNORD88A,0
SNORD90,0
SNORD91A,0
SNORD91B,0
SNORD92,0
SNORD93,0
SNORD95,0
SNORD96A,0
SNORD96B,0
SNORD98,0
SNORD99,0
SNRPD2P2,0
SNTN,0
SOX14,0
SOX3,0
SPACA1,0
SPACA5,0
SPACA7,0
SPAG11B,0
SPAG17,0
SPAG5-AS1,0
SPAM1,0
SPANXA2-OT1,0
SPANXE,0
SPANXN1,0
SPANXN2,0
SPANXN3,0
SPANXN4,0
SPATA19,0
SPATA3,0
SPDYA,0
SPDYE3,0
SPG20OS,0
SPINK14,0
SPINK6,0
SPINK7,0
SPINK9,0
SPINLW1-WFDC6,0
SPINT3,0
SPINT4,0
SPO11,0
SPP2,0
SPPL2C,0
SPRR1A,0
SPRR2B,0
SPSB2,0
SRD5A1P1,0
SRG7,0
SRRM5,0
SRY,0
SST,0
SSTR5,0
SSX3,0
SSX4B,0
SSX8,0
ST20-MTHFS,0
ST7-AS2,0
ST7-OT3,0
ST7-OT4,0
STX16-NPEPL1,0
SULT1A3,0
SULT1E1,0
SULT2A1,0
SULT6B1,0
SUN5,0
SYCN,0
SYCP1,0
SYCP3,0
SYDE1,0
SYNC,0
SYNJ2BP-COX16,0
TAAR2,0
TAAR5,0
TAAR8,0
TAC1,0
TAG,0
TAS2R16,0
TAS2R39,0
TAS2R7,0
TAZ,0
TBC1D21,0
TBC1D3,0
TBC1D3B,0
TBPL2,0
TBX20,0
TCEB3C,0
TCF23,0
TCHHL1,0
TCP10,0
TCTEX1D4,0
TECRL,0
TECTB,0
TEX13A,0
TEX13B,0
TEX26,0
TEX33,0
TGIF2-C20ORF24,0
TGIF2LY,0
TGM6,0
TH,0
THEG5,0
THRSP,0
TIPARP-AS1,0
TLCD1,0
TM6SF2,0
TMCO5A,0
TMCO5B,0
TMEM110-MUSTN1,0
TMEM114,0
TMEM179,0
TMEM184A,0
TMEM189-UBE2V1,0
TMEM200B,0
TMEM202,0
TMEM207,0
TMEM217,0
TMEM225,0
TMEM229A,0
TMEM233,0
TMEM239,0
TMEM30C,0
TMEM95,0
TMOD4,0
TMPRSS11GP,0
TMPRSS12,0
TMPRSS7,0
TMX2-CTNND1,0
TNMD,0
TNNI3K,0
TNNT2,0
TNP1,0
TNP2,0
TOMM20L,0
TOP1P2,0
TP53TG3,0
TP53TG3B,0
TP53TG5,0
TPH2,0
TPPP2,0
TPRX1,0
TREH,0
TREML2P1,0
TRIM39-RPP21,0
TRIM49L1,0
TRIM60,0
TRIM64,0
TRIM64C,0
TRIM6-TRIM34,0
TRIM77P,0
TRIM78P,0
TSC22D1-AS1,0
TSG1,0
TSGA13,0
TSHB,0
TSPY1,0
TSPY2,0
TSPY3,0
TSPY4,0
TSPY8,0
TSSK2,0
TTTY11,0
TTTY12,0
TTTY13,0
TTTY16,0
TTTY17A,0
TTTY17B,0
TTTY18,0
TTTY19,0
TTTY1B,0
TTTY20,0
TTTY21,0
TTTY21B,0
TTTY22,0
TTTY23B,0
TTTY3,0
TTTY4,0
TTTY4B,0
TTTY4C,0
TTTY6,0
TTTY6B,0
TTTY7,0
TTTY7B,0
TTTY8B,0
TTTY9A,0
TTTY9B,0
TXNDC8,0
TXNRD3NB,0
UBE2F-SCLY,0
UBTFL1,0
UCMA,0
UGT1A3,0
UGT1A4,0
UGT1A5,0
UGT2A1,0
UGT2B4,0
UNC93A,0
UNCX,0
URGCP-MRPS24,0
USP17,0
USP17L3,0
USP17L4,0
USP17L5,0
USP17L6P,0
USP17L8,0
USP50,0
VAX1,0
VCX2,0
VCY,0
VENTXP1,0
VENTXP7,0
VGLL1,0
VIP,0
VN1R4,0
VTRNA1-2,0
VWC2L,0
WBSCR28,0
WDR38,0
WFDC10A,0
WFDC10B,0
WFDC11,0
WFDC6,0
WFDC8,0
WFDC9,0
WFIKKN2,0
XAGE1A,0
XAGE2,0
XAGE3,0
XGPY2,0
XKRY,0
ZACN,0
ZEB2-AS1,0
ZFAT-AS1,0
ZFP91-CNTF,0
ZIM2,0
ZIM3,0
ZNF664-FAM101A,0
ZNF670-ZNF695,0
ZNF847P,0
ZRANB2-AS1,0
ZSWIM2,0
MAP3K12,0
TTC16,0
TSIX,0
LOC642366,0
SI,0
RAX,0
SYT14,0
MUM1L1,0
MYT1L,0
COL18A1-AS1,0
CHRNA4,0
TMEM215,0
WWC2-AS2,0
FAM75C2,0
PWRN2,0
AQP4,0
FAM46D,0
SLC17A4,0
CNTN3,0
FAM75A3,0
ITIH6,0
CHRM1,0
GOLGA6L1,0
PRDM14,0
C1orf180,0
LOC643542,0
NRSN1,0
ADAMTS18,0
LOC283738,0
MYH8,0
EPS8L3,0
SLC30A2,0
GUCY2GP,0
FAM75D4,0
CTAGE1,0
GPR26,0
DRD5,0
LOC100128946,0
KIRREL3-AS3,0.00654214
LOC100144604,0
KRT71,0
FAM169B,0
BOD1P,0
C9orf170,0
FLJ36000,0
SOX1,0
PCDHA7,0.00679828
C3orf77,0
FLJ46361,0
CXorf1,0
TBX5,0
SLC6A7,0
OLIG3,0
LOC100507362,0
LOC574538,0.00697364
ADRA1D,0
LOC100652759,0
GOLGA8G,0.00709028
TMEM196,0
KCNJ6,0
UMOD,0
MYOZ2,0
KPRP,0
LOC644838,0
IGF2-AS1,0
HTR5A,0
ASB5,0
NXPH2,0
PLSCR5,0
ZNF729,0
CDY2A,0
UBQLN3,0
RP1,0
MBL2,0
PRR23C,0
CSMD2,0
ANKRD30B,0
HMGCS2,0
LOC100507584,0
C18orf34,0
GOLGA8F,0
KCNH5,0
GLYATL3,0
NRAP,0
WT1-AS,0
ERVV-2,0
FLJ46284,0
PAPL,0
LOC158435,0
OR11A1,0
FAM181A-AS1,0
FAT3,0.00206086
LOC646168,0
MC2R,0
LIMS3-LOC440895,0
TRPA1,0
SLC5A8,0
C15orf2,0
DCAF4L2,0
SERTM1,0
KRT4,0
LINGO4,0
FSCB,0
KRT35,0
LOC440894,0
DSCAM,0
ANKRD26P1,0
SYT14L,0
SLC22A8,0
C13orf35,0
SLCO1C1,0
LOC100288077,0
OPN5,0
LOC392232,0
ACTC1,0
ZNF560,0
CNTN5,0
FLJ43879,0
PASD1,0
ZNF705D,0
GABRQ,0
LOC100144595,0
FZD10,0
PCDHA3,0
DCX,0
KRT37,0
LOC100505474,0
OTOP1,0
QRFPR,0
NKX2-2,0
PCDHA4,0
TRIML1,0
AGXT,0.0100767
KCNK16,0
TLX1NB,0
P2RX3,0
RFX4,0
GPR112,0
LOC286359,0
C1QTNF7,0
LOC400084,0
OTX2OS1,0
CCT8L2,0
ADGB,0
CYP27C1,0
OR2C3,0
USP17L7,0
PPYR1,0
FLJ35424,0
LOC100128505,0
S100A7A,0
MGC15885,0
HCN1,0
UNC80,0
FAM180A,0
C2orf83,0
CYP4Z1,0
LOC340094,0
SPINLW1,0
LOC440925,0
HMGB4,0
TRIM53P,0
PMCHL2,0
CALCR,0
LOC285692,0
TCP10L2,0
GLRA4,0
LINC00523,0
POM121L8P,0
PCDHAC2,0
DCDC5,0
NXF4,0
MMD2,0
LOC550113,0
LOC100288748,0
PGR,0
SLC22A2,0
GPR1,0
PDILT,0
BSND,0
LOC340107,0
ASTN1,0
UNQ6975,0
MMP12,0
ATP13A5,0
SSX2,0
FER1L5,0
LOC100129935,0
RDH8,0
SLC35G3,0
PRSS37,0
TTTY2B,0
12-Sep,0
FAM205B,0
LINC00256B,0
LINC00293,0
A4GNT,0
LSAMP-AS3,0
RAET1E,0
LINC00442,0
IAPP,0
CYP11B2,0
UBE2U,0
